@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:eIssn,prism:issueIdentifier,pubmed-id
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85143155203'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85143155203?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85143155203&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143155203&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85143155203,SCOPUS_ID:85143155203,2-s2.0-85143155203,"Interconnections between indigenous encomienda and private production unit: The Guambia encomienda of the Belalcázar family, Popayan, 1622-1628",Román Á.L.,America Latina en la Historia Economica,14052253,30,,2023-01-01,January 2023,10.18232/20073496.1330,,0,"[{'@_fa': 'true', 'affilname': 'Pontificia Universidad Javeriana', 'affiliation-city': 'Bogota', 'affiliation-country': 'Colombia'}]",Journal,ar,Article,,21100228046,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfullgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Gold'}]}",20073496,1,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142216103'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142216103?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142216103&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142216103&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142216103,SCOPUS_ID:85142216103,2-s2.0-85142216103,Insuring Replaceable Possessions,de Meza D.,Economica,00130427,90,271-284,2023-01-01,January 2023,10.1111/ecca.12454,,0,"[{'@_fa': 'true', 'affilname': 'London School of Economics and Political Science', 'affiliation-city': 'London', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,20048,1,True,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142181181'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142181181?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142181181&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142181181&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142181181,SCOPUS_ID:85142181181,2-s2.0-85142181181,The Midlife Crisis,Giuntella O.,Economica,00130427,90,65-110,2023-01-01,January 2023,10.1111/ecca.12452,,0,"[{'@_fa': 'true', 'affilname': 'University of Pittsburgh', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}]",Journal,ar,Article,,20048,1,True,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142141172'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142141172?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142141172&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142141172&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142141172,SCOPUS_ID:85142141172,2-s2.0-85142141172,"Liquidity Requirements, Bank Deposits and Financial Development",Limodio N.,Economica,00130427,90,240-270,2023-01-01,January 2023,10.1111/ecca.12453,,0,"[{'@_fa': 'true', 'affilname': 'Università Bocconi', 'affiliation-city': 'Milan', 'affiliation-country': 'Italy'}]",Journal,ar,Article,,20048,0,False,,,14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85141868411'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85141868411?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141868411&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141868411&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85141868411,SCOPUS_ID:85141868411,2-s2.0-85141868411,Algorithmic Leviathan or Individual Choice: Choosing Sanctioning Regimes in the Face of Observational Error,Markussen T.,Economica,00130427,90,315-338,2023-01-01,January 2023,10.1111/ecca.12443,,0,"[{'@_fa': 'true', 'affilname': 'Københavns Universitet', 'affiliation-city': 'Copenhagen', 'affiliation-country': 'Denmark'}]",Journal,ar,Article,,20048,0,False,,,14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85141419371'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85141419371?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141419371&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141419371&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85141419371,SCOPUS_ID:85141419371,2-s2.0-85141419371,Migration and Imitation,Ivus O.,Economica,00130427,90,212-239,2023-01-01,January 2023,10.1111/ecca.12449,,0,"[{'@_fa': 'true', 'affilname': 'Queen’s University', 'affiliation-city': 'Kingston', 'affiliation-country': 'Canada'}]",Journal,ar,Article,,20048,0,False,,,14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85141152094'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85141152094?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85141152094&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141152094&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85141152094,SCOPUS_ID:85141152094,2-s2.0-85141152094,Parental Childcare with Process Benefits,Cosaert S.,Economica,00130427,90,339-371,2023-01-01,January 2023,10.1111/ecca.12448,,0,"[{'@_fa': 'true', 'affilname': 'Universiteit Antwerpen', 'affiliation-city': 'Antwerpen', 'affiliation-country': 'Belgium'}]",Journal,ar,Article,,20048,0,False,,,14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140229794'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140229794?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140229794&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140229794&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140229794,SCOPUS_ID:85140229794,2-s2.0-85140229794,Non-standard Employment and Rent-sharing,Fukao K.,Economica,00130427,90,178-211,2023-01-01,January 2023,10.1111/ecca.12444,,0,"[{'@_fa': 'true', 'affilname': 'Hitotsubashi University', 'affiliation-city': 'Kunitachi', 'affiliation-country': 'Japan'}]",Journal,ar,Article,,20048,1,True,,,14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140014870'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140014870?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140014870&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140014870&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140014870,SCOPUS_ID:85140014870,2-s2.0-85140014870,Advanced Technologies and Worker Voice,Belloc F.,Economica,00130427,90,1-38,2023-01-01,January 2023,10.1111/ecca.12446,,0,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Siena', 'affiliation-city': 'Siena', 'affiliation-country': 'Italy'}]",Journal,ar,Article,,20048,1,True,,,14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140014668'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140014668?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140014668&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140014668&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140014668,SCOPUS_ID:85140014668,2-s2.0-85140014668,The Distributional Effect of Trade on the CEO Market,Correa J.A.,Economica,00130427,90,111-139,2023-01-01,January 2023,10.1111/ecca.12447,,0,"[{'@_fa': 'true', 'affilname': 'Universidad Andrés Bello', 'affiliation-city': 'Santiago', 'affiliation-country': 'Chile'}]",Journal,ar,Article,,20048,0,False,,,14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85139880015'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85139880015?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139880015&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139880015&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85139880015,SCOPUS_ID:85139880015,2-s2.0-85139880015,"Rising Longevity, Increasing the Retirement Age, and the Consequences for Knowledge-based Long-run Growth",Kuhn M.,Economica,00130427,90,39-64,2023-01-01,January 2023,10.1111/ecca.12445,,0,"[{'@_fa': 'true', 'affilname': 'Vienna Institute of Demography', 'affiliation-city': 'Vienna', 'affiliation-country': 'Austria'}]",Journal,ar,Article,,20048,1,True,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85135946452'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85135946452?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85135946452&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85135946452&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85135946452,SCOPUS_ID:85135946452,2-s2.0-85135946452,The Social Planning Problem with Costly Information Processing: Towards Understanding Production Decisions in Centralized Economies,Naeher D.,Economica,00130427,90,285-314,2023-01-01,January 2023,10.1111/ecca.12442,,0,"[{'@_fa': 'true', 'affilname': 'Georg-August-Universität Göttingen', 'affiliation-city': 'Gottingen', 'affiliation-country': 'Germany'}]",Journal,ar,Article,,20048,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherhybridgold'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Hybrid Gold'}]}",14680335,357,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85118967289'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85118967289?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85118967289&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85118967289&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85118967289,SCOPUS_ID:85118967289,2-s2.0-85118967289,A WAR WITHOUT INFLATION: THE CASE OF ARGENTINA 1865-1870,Newland C.,Revista de Historia Economica - Journal of Iberian and Latin American Economic History,02126109,40,567-575,2022-12-26,26 December 2022,10.1017/S021261092100015X,,0,"[{'@_fa': 'true', 'affilname': 'Pontificia Universidad Catolica Argentina', 'affiliation-city': 'Buenos Aires', 'affiliation-country': 'Argentina'}]",Journal,ar,Article,,19600157368,0,False,,,,3,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85097434969'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85097434969?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85097434969&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85097434969&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85097434969,SCOPUS_ID:85097434969,2-s2.0-85097434969,Gender Wage Gap in Female Industrial Workers in Buenos Aires (1903-1942),Cuesta E.M.,Revista de Historia Economica - Journal of Iberian and Latin American Economic History,02126109,40,539-566,2022-12-19,19 December 2022,10.1017/S021261092000021X,S021261092000021X,0,"[{'@_fa': 'true', 'affilname': 'Universidad de Buenos Aires', 'affiliation-city': 'Buenos Aires', 'affiliation-country': 'Argentina'}]",Journal,ar,Article,,19600157368,0,False,,,,3,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85101960840'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85101960840?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85101960840&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85101960840&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85101960840,SCOPUS_ID:85101960840,2-s2.0-85101960840,Captaines and Shipmistresses. Women in Corsair Activity in Majorca in the 17<sup>th</sup>Century,Seguí Beltrán A.,Revista de Historia Economica - Journal of Iberian and Latin American Economic History,02126109,40,509-538,2022-12-13,13 December 2022,10.1017/S0212610921000045,S0212610921000045,1,"[{'@_fa': 'true', 'affilname': 'Universitat de les Illes Balears', 'affiliation-city': 'Palma', 'affiliation-country': 'Spain'}]",Journal,ar,Article,,19600157368,0,False,,,,3,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85096440432'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85096440432?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85096440432&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85096440432&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85096440432,SCOPUS_ID:85096440432,2-s2.0-85096440432,The Giant with a Feet of Clay: Was Argentina Really Rich? Human Capital during the First Globalization in a Comparative Perspective,Ladeuix J.,Revista de Historia Economica - Journal of Iberian and Latin American Economic History,02126109,40,439-473,2022-12-13,13 December 2022,10.1017/S0212610920000208,S0212610920000208,3,"[{'@_fa': 'true', 'affilname': 'Universidad Torcuato Di Tella', 'affiliation-city': 'Buenos Aires', 'affiliation-country': 'Argentina'}, {'@_fa': 'true', 'affilname': 'Universidad de San Andres', 'affiliation-city': 'Buenos Aires', 'affiliation-country': 'Argentina'}]",Journal,ar,Article,,19600157368,0,False,,,,3,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85103828075'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85103828075?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85103828075&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85103828075&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85103828075,SCOPUS_ID:85103828075,2-s2.0-85103828075,"Trajectories of Industrial Modernisation and Structural Change in Latin America, 1970-2017",Vázquez-López R.,Revista de Historia Economica - Journal of Iberian and Latin American Economic History,02126109,40,475-507,2022-12-12,12 December 2022,10.1017/S0212610921000057,S0212610921000057,0,"[{'@_fa': 'true', 'affilname': 'Universidad Nacional Autónoma de México', 'affiliation-city': 'Ciudad de México', 'affiliation-country': 'Mexico'}]",Journal,ar,Article,,19600157368,0,False,,,,3,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85102808260'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85102808260?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85102808260&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85102808260&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85102808260,SCOPUS_ID:85102808260,2-s2.0-85102808260,"TWO STORIES, ONE FATE: AGE-HEAPING AND LITERACY IN SPAIN, 1877-1930",Beltrán Tapia F.J.,Revista de Historia Economica - Journal of Iberian and Latin American Economic History,02126109,40,405-438,2022-12-10,10 December 2022,10.1017/S0212610921000033,S0212610921000033,0,"[{'@_fa': 'true', 'affilname': 'Norges Teknisk-Naturvitenskapelige Universitet', 'affiliation-city': 'Trondheim', 'affiliation-country': 'Norway'}]",Journal,ar,Article,,19600157368,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",,3,
